id,mssv,tinhtrang,lydo,hocky,namhoc,soqd,ngayqd,namkhoahoc,label
8910.0,331B663EXPvAibaEXe/iIkJq57vD78gHuwyfkHXY,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8911.0,4D09D127XPvAibaEXe8pr9LKErUcFS4Ybav4Fa0F,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8912.0,50E7822BXPvAibaEXe9mjVtuyMJi9IgOx79K0ulF,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8913.0,2FCE0D1DXPvAibaEXe+4XPPXlKRz0GVlqKh+FNRG,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8914.0,8832C80AXPvAibaEXe/d4nFnIhFaQo6EcQarAmuH,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8915.0,8391C626XPvAibaEXe+GHNK19bpqC3AYSdea67W7,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
8916.0,E5E0D43FXPvAibaEXe8/3iNqySORb3L2iR3l7H2W,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2013,1
8917.0,2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2013,1
8918.0,55B2C91AXPvAibaEXe/Bn5cQSu92WVyl6Ie3DRnz,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2013,1
8919.0,B51C8C34XPvAibaEXe8k9aD0YXzUPvhc8ATcqnY3,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2013,1
8920.0,371D7C02XPvAibaEXe9RBNO8knVPD6nhpMeb17yK,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,1.0,2017.0, 748/QĐ-ĐHCNTT,2017-10-26 00:00:00,2015,1
8921.0,01345052XPvAibaEXe80b1fr0fH/Ju3gQ/HxLb96,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8922.0,9743CABEXPvAibaEXe+YGniCiyMp05YZWgXuIwj3,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8923.0,106C1014XPvAibaEXe9CJmVsz9P34llPLLtWfMbO,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
8924.0,BCD2B356XPvAibaEXe/UTqPTjBxFVlHUdLueHP1K,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
8925.0,FD4D1450XPvAibaEXe9tSnfLfDeWahoReSoxlXzp,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8926.0,E63FE147XPvAibaEXe+Ld9vP5I9+1rq+VNNuff9r,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8927.0,31AEBC04XPvAibaEXe/Twrxaq444c84ycz8+FZaI,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2014,1
8928.0,CD84523EXPvAibaEXe+LLvbxzunmJA9YRcwSMo7A,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2013,1
8929.0,FB31658FXPvAibaEXe+UuZ4QW1XoSw1Ns1gnsK23,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2014,1
8930.0,D349E207XPvAibaEXe/aPLdUCtOgChkEtg7JE0Ca,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2014,1
8931.0,E0CEA108XPvAibaEXe9RV3kg6cpLDM1Mw2kBBKZ6,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8932.0,8DEEE6B7XPvAibaEXe+k2gCw0RZzlarFlldGczmw,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,1.0,2017.0, 748/QĐ-ĐHCNTT,2017-10-26 00:00:00,2015,1
8933.0,BDA2EB38XPvAibaEXe/F8UIBT+N0TzBmtk+02ZmL,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8934.0,A5C940ADXPvAibaEXe+02ryNj/uIX/NT9yCUjwYV,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8935.0,4432AC56XPvAibaEXe8+PBTAPRlCY/YWfV4cMIQy,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8936.0,F707C0D7XPvAibaEXe9mjVtuyMJi9AmWmVBUgD3Y,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,1.0,2017.0, 748/QĐ-ĐHCNTT,2017-10-26 00:00:00,2015,1
8937.0,58866649XPvAibaEXe+p5WOBbWD0M1lT7kmWf5su,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8938.0,61180195XPvAibaEXe9gcLLHJLBBnR5wpoU3apq+,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
8939.0,9C5C5C15XPvAibaEXe+D5C9Re7EGLSun3d4ZgXa/,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
8940.0,62CB9074XPvAibaEXe+5AEinM7he3lQjjwdeAKvG,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
8941.0,1C5409B8XPvAibaEXe+/1KYXP+fweAeOyBmRMHFS,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
8942.0,A70F6ECCXPvAibaEXe+4hxKfaQWuhGFMu3PMgcNG,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2013,1
8943.0,7320A91EXPvAibaEXe/eCkq6I30ZSh+h6g9bgGSf,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8944.0,843E09D5XPvAibaEXe+wVOsoF63SsA/SMCcbPHeo,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
8945.0,966045E9XPvAibaEXe+fPSOag5leTV364e+7hhG8,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8946.0,BEBEDF03XPvAibaEXe+zCbAzes7YigFiR0ZZgIut,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2015,1
8947.0,DF7B8119XPvAibaEXe8TCemjJxtx9JubcbXfwQ4Z,5.0,Buộc thôi học vì ĐTB học kỳ,1.0,2017.0,, 2017-10-26,2016,1
9302.0,3E756495XPvAibaEXe9P07hcrvmhCa0nLHGm6qSN,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9303.0,EB858A9EXPvAibaEXe+kwIr/VXjl06GMqaN1u5Lh,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9304.0,A31BDC0AXPvAibaEXe/Dy4K4yiQpOP0/iCEjMzqM,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9305.0,8B8467B4XPvAibaEXe8HxoLOw72ZICrNYU4vl38X,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9306.0,EA9BD2A7XPvAibaEXe/5SY0P9d9+ePS3OI33kBrB,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9307.0,FBC73C39XPvAibaEXe9xHju59ydahTd8xNIVKqYa,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9308.0,373C7479XPvAibaEXe++bDwPCni17uzurhujbpFF,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9309.0,F6C0D087XPvAibaEXe92lBM7BLetlXIedFutRDfj,5.0,Buộc thôi học vì bảo lưu không nhập học lại,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2017,1
9311.0,682C32E0XPvAibaEXe/Bn5cQSu92WX0DcIKdud8D,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9312.0,1D20ED25XPvAibaEXe8wlx2/dthDAqWOPv1DTtL1,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9313.0,BAC0D992XPvAibaEXe/dMvqGUzyBHM+Z5FUq42cm,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9314.0,A5CFC3EAXPvAibaEXe8v1/72rbobbQBhkDh9w0n8,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9315.0,FDCA1F81XPvAibaEXe+xw+0gOjOR0FlMrNx/+TZG,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9316.0,C5D19041XPvAibaEXe+NJiMjcH3vhGZBbbWixTpF,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9317.0,1617AD15XPvAibaEXe9ASX2YKqk5AWKovvf31mk7,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9318.0,840BDCBDXPvAibaEXe8Pno0mP3gNIn1Vxz4XdTfg,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9320.0,DC3809C1XPvAibaEXe+suUpvSAu/oxffaDJ7qIWv,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9321.0,AC17A2EBXPvAibaEXe+ltCXpm838vTWWVUsJrTsd,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9322.0,0F633F90XPvAibaEXe9o/lUQXb5f/3wDMeffVbKe,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9323.0,005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9324.0,EBE82AB1XPvAibaEXe8oOckqmsrcbTbJGnb1SYRX,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9325.0,B34BE99FXPvAibaEXe8c53vaOKMxC1fOucMsJhG8,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9326.0,CC882D99XPvAibaEXe8hLNatuVCg+doAJJPwTQW7,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9327.0,5063C949XPvAibaEXe88tz7NL7l/gt1KiW8QGs6H,5.0,Buộc thôi học vì bảo lưu không nhập học lại,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9328.0,CA375264XPvAibaEXe++R9hzjt1s7+Ez3p2VVMpq,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9329.0,E2F99BF1XPvAibaEXe+Om5b1Z5BSkdroaj40H/8e,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9330.0,FF9BCACDXPvAibaEXe9a9WHB728zIL656Mdf6zEw,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9331.0,8E862257XPvAibaEXe86sbeN0/YCTScV+FsBuwvo,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9332.0,229B3A7FXPvAibaEXe+F5/cNCOrl8foZOaeZdVze,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9333.0,8F1119D3XPvAibaEXe/04IiIK7okBcgSWyeIFMKt,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9336.0,C1BB7059XPvAibaEXe8ydgsBCmjqA7/XEotXcjT3,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9337.0,FCF45D05XPvAibaEXe+PhKfQb0+XJ1k496G8BNe/,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9338.0,387D399AXPvAibaEXe/S5mChdnrLm+CxikMaVKbO,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9339.0,91090A58XPvAibaEXe/twRH8x8eyg72wDhVxBSqI,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9340.0,34D2366BXPvAibaEXe9hSzSdeSAT0raoFevApL9Y,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9341.0,D1D177EAXPvAibaEXe8dEe4TA8wgHwsqNRzsv5E9,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9342.0,C2D5C593XPvAibaEXe/tRbq0ZEBEr8F6sfm48C9n,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9343.0,DFCB1C2AXPvAibaEXe9iBRrLJjO8dSVKhn7bco0u,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9344.0,38FB4ADDXPvAibaEXe8c53vaOKMxC0jV7Wt4ja3z,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9345.0,AF8DB623XPvAibaEXe+cHxM5cHw4WoApYdGVQMwo,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9346.0,B38BA4B5XPvAibaEXe+SI2uhC5CMEd8s9edkykxQ,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9347.0,8F5FEF7AXPvAibaEXe/WTR5UGsYutKVkihRPCmsN,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9348.0,8A73C0A4XPvAibaEXe9uaaZ/YedHVG4ke7HP5CVh,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9353.0,8219EA1DXPvAibaEXe/PGAaNNWvbUAwbuGIAPcg8,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9354.0,5E0FC4EBXPvAibaEXe/PGAaNNWvbUCzKilEFlh7i,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9355.0,6007FC40XPvAibaEXe8Cym7B6GX+Thcg2J9URbHw,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9356.0,639ECEE5XPvAibaEXe8wMpKQnQ7j6I/wuWdLE4Gg,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9357.0,1167D435XPvAibaEXe9CtFSNMbfIz9uO8zWPyxcF,5.0,Buộc thôi học vì bảo lưu không nhập học lại,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9358.0,A0BED61EXPvAibaEXe/S5mChdnrLm59YydmYOXGg,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9359.0,C54D98DEXPvAibaEXe+PmhPN+9CWc/uhHYPBpgfP,5.0,Buộc thôi học vì bảo lưu không nhập học lại,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9360.0,496BA332XPvAibaEXe/9n4RXguPAYPE1qUnKCdpJ,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9361.0,E4AEA33AXPvAibaEXe/dSnTMEtLaY+Y6qERgFb9P,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9362.0,44B9604AXPvAibaEXe+TZKE2gC8nUlcePwLizo6K,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9363.0,52E76E98XPvAibaEXe8n6FFpptVzUpY7oTtzD05E,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9364.0,BF5375EAXPvAibaEXe/U5lSbganJ86BcVphMeLKF,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9365.0,0186D2FEXPvAibaEXe8Lp0YaxzdqUosODBdNyP4Q,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9366.0,6B28A11BXPvAibaEXe9+dT4FRTt+Q1uJoPb6zt9X,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9367.0,4758B100XPvAibaEXe+p5WOBbWD0M4jeNpd4ybx8,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9368.0,6F9BED37XPvAibaEXe9a9WHB728zIB4h7e7yTZjQ,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9369.0,01B52BE5XPvAibaEXe9eYPx3anXXhOEtGOeWYZrn,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9370.0,E0AE8B8AXPvAibaEXe+7P4TS0/ikVRSgiKM58KE9,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9371.0,3899D7EDXPvAibaEXe9eSUilQ3V71guQIuvMMION,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9372.0,DD22FD9BXPvAibaEXe9HKUC7sboLjtGPEGhD7PPu,5.0,Buộc thôi học vì bảo lưu không nhập học lại,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9373.0,F240CBEBXPvAibaEXe8oOckqmsrcbVdUPMSQ9Ifx,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9374.0,144093DBXPvAibaEXe8YaJ+XvjGNa64NbIYvWcSN,5.0,Buộc thôi học vì bảo lưu không nhập học lại,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9375.0,561ACD15XPvAibaEXe8n6FFpptVzUrKu5yTrz+dl,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9376.0,B8EA658FXPvAibaEXe9/83vYrk4yZrZ+ECciUu+P,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9377.0,6FB8C971XPvAibaEXe8zjuWfAVBr9Syz83phZPbU,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9378.0,AD8485D9XPvAibaEXe+M8JaUhbJyeQZp08EAdkvu,5.0,Buộc thôi học vì bảo lưu không nhập học lại,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9379.0,27C73435XPvAibaEXe9mNMzpS14VgeQi0K4IDvSW,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2017,1
9380.0,62291C90XPvAibaEXe/cJxaw79CIvtn0euKNrZ04,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2017,1
9381.0,51DB5841XPvAibaEXe9iOtseai5jco9ByqYk3QRN,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9385.0,08890FF6XPvAibaEXe+wmtNhlfgIwlWvQAJnsgPn,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9386.0,0CBE4487XPvAibaEXe+fmxcqgvribAaiAPDGKOrx,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9387.0,B4D84F02XPvAibaEXe/iDuY0411CJuX2gCM/by8U,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9388.0,520D2504XPvAibaEXe9sDqR+NysAHq+667p7CAyQ,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9389.0,431B54F6XPvAibaEXe/9XMaU/9dsPyDQ+jhIZQ1j,5.0,Buộc thôi học vì bảo lưu không nhập học lại,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9390.0,61B6BDB1XPvAibaEXe81w9eVvyp+l9cB1MMQE68y,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9391.0,17A0F940XPvAibaEXe/aqMXYDLKHR9beDI60v7bk,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9392.0,F06A3C0FXPvAibaEXe+NmgQbVGcjJ7ZdQvWRioyl,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2013,1
9393.0,43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,5.0,Buộc thôi học vì cảnh báo 3 lần liên tiếp,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9394.0,ABDAB051XPvAibaEXe/NExuU8f5CH1sRSHiGsZKi,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2014,1
9395.0,3E7D7414XPvAibaEXe9GqQkS1wvjIQ+HucXy+oQw,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9396.0,C4CBD3D0XPvAibaEXe9GqQkS1wvjIfdwTUgYoH3P,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9397.0,EC385B25XPvAibaEXe+zrGHfAUSFaSWfOcnuwhIE,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9398.0,F74A82C2XPvAibaEXe9uaaZ/YedHVBLMZpuFaBWv,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9399.0,DA1D5BDFXPvAibaEXe81w9eVvyp+l1Gq5EXEkYtJ,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
9400.0,A34A5122XPvAibaEXe8SRUt3BATKgUdpn4Nf+Cwx,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9401.0,2FF04FA8XPvAibaEXe/5h0vZw0NHLz1icbUz+Z9r,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9402.0,FC108F04XPvAibaEXe+zrGHfAUSFaZD0KqTHsnj4,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9403.0,FBD55023XPvAibaEXe/PXWJbNZLssA6/Q88cqwfh,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9404.0,3F25B9A6XPvAibaEXe8091B3Eu2czAQtJnpSywMM,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2016,1
9405.0,EDFA6738XPvAibaEXe+E+n9mGyneJ55jlMA9wDiQ,5.0,Buộc thôi học vì ĐTB học kỳ,2.0,2017.0, 180/QĐ-ĐHCNTT,2018-03-29 00:00:00,2015,1
